Index of Commit,Committer Name,Committer Date,Tree URL,Page of Response
12,Carson Sievert,2016-08-02T19:00:12Z,https://api.github.com/repos/plotly/plotly.R/git/trees/25b6ef2afcdf3da81e21c4b08d921810b70e7bd8,20
13,Carson Sievert,2016-08-01T16:35:28Z,https://api.github.com/repos/plotly/plotly.R/git/trees/bc002720bbbf354c304c93d81f1a978d0c228582,20
14,Carson Sievert,2016-08-01T16:27:19Z,https://api.github.com/repos/plotly/plotly.R/git/trees/ab5caa37199f015c8d1946a71fcf5a8ee2ed488a,20
15,Carson Sievert,2016-07-31T15:02:14Z,https://api.github.com/repos/plotly/plotly.R/git/trees/d300ba98139a3e405c9403a411417ae6f77f2508,20
16,Carson Sievert,2016-07-31T12:06:01Z,https://api.github.com/repos/plotly/plotly.R/git/trees/837fc6f754e4f77658afa4c874e0051025ad2fbf,20
17,Carson Sievert,2016-07-30T23:36:04Z,https://api.github.com/repos/plotly/plotly.R/git/trees/885a1869fec734e3bd8d31ff41efe65e40176b3d,20
18,Carson Sievert,2016-07-29T19:33:12Z,https://api.github.com/repos/plotly/plotly.R/git/trees/bc81133476f691dd983f8d237219d0d6ea7448ac,20
19,Carson Sievert,2016-07-29T19:24:44Z,https://api.github.com/repos/plotly/plotly.R/git/trees/41faf7ecc2039e2864046f3a36c8f63016cff0a9,20
20,Carson Sievert,2016-07-29T17:14:41Z,https://api.github.com/repos/plotly/plotly.R/git/trees/32de3b9a43985fc68803cd895b77b1277bb8f4d8,20
21,GitHub,2016-07-28T17:44:37Z,https://api.github.com/repos/plotly/plotly.R/git/trees/cd7228441b6a7dbcbdf13d7255c935f0932ee370,20
22,Carson Sievert,2016-07-28T17:41:33Z,https://api.github.com/repos/plotly/plotly.R/git/trees/cd7228441b6a7dbcbdf13d7255c935f0932ee370,20
23,Carson Sievert,2016-07-28T17:12:15Z,https://api.github.com/repos/plotly/plotly.R/git/trees/6379cbe27cb3098fd842d750f548525cca878475,20
24,Carson Sievert,2016-07-28T16:48:52Z,https://api.github.com/repos/plotly/plotly.R/git/trees/e7493adea5d55633e9d1ede9176c56276ed9b68b,20
25,Carson Sievert,2016-07-27T22:54:52Z,https://api.github.com/repos/plotly/plotly.R/git/trees/3691f95611a941dffd9ebca55cf2bd09c7c3090b,20
26,Carson Sievert,2016-07-27T22:22:16Z,https://api.github.com/repos/plotly/plotly.R/git/trees/c91e86a5b8f785d211af9a4d33a399c74d9f5d31,20
27,Carson Sievert,2016-07-27T22:07:38Z,https://api.github.com/repos/plotly/plotly.R/git/trees/c9f71913eb5b0086df5bf80e1a5d55fb524b9664,20
28,Carson Sievert,2016-07-27T22:05:36Z,https://api.github.com/repos/plotly/plotly.R/git/trees/de52039c8f19fdaa85a2e9385372414d92b38e2c,20
29,Carson Sievert,2016-07-27T21:58:39Z,https://api.github.com/repos/plotly/plotly.R/git/trees/7b23d7fd5244574701cf7c1f78558aaf4f0e23fe,20
30,Carson Sievert,2016-07-27T21:04:09Z,https://api.github.com/repos/plotly/plotly.R/git/trees/573635ae4be59ed934afea1c33b36607994a754a,20
31,Carson Sievert,2016-07-27T20:49:34Z,https://api.github.com/repos/plotly/plotly.R/git/trees/2b7b451d87e64ddecf721b75e89fdc9a6207d306,20
32,Carson Sievert,2016-07-27T20:47:57Z,https://api.github.com/repos/plotly/plotly.R/git/trees/0805bf70047b9858bc670bb9a37a916d3a323b83,20
33,Carson Sievert,2016-07-27T02:03:55Z,https://api.github.com/repos/plotly/plotly.R/git/trees/5b1dff50311b48a81a6107d9cccc50430970832a,20
34,Carson Sievert,2016-07-26T21:30:11Z,https://api.github.com/repos/plotly/plotly.R/git/trees/5cc4fca8aa3534b0a38306b76124540ce90983c1,20
35,Carson Sievert,2016-07-26T20:24:31Z,https://api.github.com/repos/plotly/plotly.R/git/trees/ecf82cb2d15ade57e6bd56a62c437f08581cad3e,20
36,Carson Sievert,2016-07-25T21:08:36Z,https://api.github.com/repos/plotly/plotly.R/git/trees/fd3cac1b88099bdae947058eb89c6072b809ddc5,20
37,Carson Sievert,2016-07-25T21:04:16Z,https://api.github.com/repos/plotly/plotly.R/git/trees/34d23059fe1b2c8a469a332bb6ee2d961c69b9c9,20
38,Carson Sievert,2016-07-25T21:03:14Z,https://api.github.com/repos/plotly/plotly.R/git/trees/a64845c47245e6455314f3d4bfe0a13be431c621,20
39,Carson Sievert,2016-07-25T18:04:01Z,https://api.github.com/repos/plotly/plotly.R/git/trees/224222f252426a734aaa1df0118b555ae8af4efe,20
40,GitHub,2016-07-25T18:01:29Z,https://api.github.com/repos/plotly/plotly.R/git/trees/028d4a1bfbeb2c3b8e3870c46b95d10af3813655,20
41,Carson Sievert,2016-07-25T16:53:01Z,https://api.github.com/repos/plotly/plotly.R/git/trees/028d4a1bfbeb2c3b8e3870c46b95d10af3813655,20
42,Carson Sievert,2016-07-21T15:37:13Z,https://api.github.com/repos/plotly/plotly.R/git/trees/530aa52c0fc07d485b2c1e073bdba9aa29cfe12f,20
43,GitHub,2016-07-18T15:43:55Z,https://api.github.com/repos/plotly/plotly.R/git/trees/7865ef72d1f268eb779334cbc4cffccffe158005,20
44,GitHub,2016-07-15T15:39:08Z,https://api.github.com/repos/plotly/plotly.R/git/trees/4dd243cda10b6b09e5f45ac64d3ee4967ba6eed7,20
45,Carson Sievert,2016-07-14T20:00:34Z,https://api.github.com/repos/plotly/plotly.R/git/trees/4dd243cda10b6b09e5f45ac64d3ee4967ba6eed7,20
46,Carson Sievert,2016-07-14T19:58:06Z,https://api.github.com/repos/plotly/plotly.R/git/trees/648ec6d6f19d669eaeeb55cf1d309118f0c80a9e,20
47,Carson Sievert,2016-07-14T18:52:13Z,https://api.github.com/repos/plotly/plotly.R/git/trees/ec3b7d7fcee1e384a8e4229bec8689a0b50152d7,20
48,Carson Sievert,2016-07-14T15:27:24Z,https://api.github.com/repos/plotly/plotly.R/git/trees/17eeda16856a10f15940ce35a5b4229b4830d5a0,20
49,Carson Sievert,2016-07-13T23:28:05Z,https://api.github.com/repos/plotly/plotly.R/git/trees/5426e77f9c9d180391154256e83f6a15a200f156,20
50,Carson Sievert,2016-07-13T22:05:04Z,https://api.github.com/repos/plotly/plotly.R/git/trees/014f4b3929a101be4dfb9396df23ea97402c5fa1,20
51,Carson Sievert,2016-07-13T21:56:49Z,https://api.github.com/repos/plotly/plotly.R/git/trees/30b56b3dd463e33a3c79fc6eebd0e8d61d2f7a56,20
52,Carson Sievert,2016-07-13T21:36:31Z,https://api.github.com/repos/plotly/plotly.R/git/trees/cd9c330744738af8de8b2c6cf48fe93e9cee88c6,20
53,Carson Sievert,2016-07-13T21:28:57Z,https://api.github.com/repos/plotly/plotly.R/git/trees/22adf19df4f42ec320acf86f0cbcab2dd189a034,20
54,Carson Sievert,2016-07-13T21:20:47Z,https://api.github.com/repos/plotly/plotly.R/git/trees/4b76bd3411d74821b6fda2063105a2f82a820fc8,20
55,GitHub,2016-07-13T21:18:25Z,https://api.github.com/repos/plotly/plotly.R/git/trees/55ed6ceff8eb72df77610821ed1c612a2509d65a,20
56,Carson Sievert,2016-07-13T20:54:58Z,https://api.github.com/repos/plotly/plotly.R/git/trees/55ed6ceff8eb72df77610821ed1c612a2509d65a,20
57,Carson Sievert,2016-07-13T20:35:46Z,https://api.github.com/repos/plotly/plotly.R/git/trees/8b6a8853901637c31f2b595ef6c45c4731db45df,20
58,Carson Sievert,2016-07-13T20:25:35Z,https://api.github.com/repos/plotly/plotly.R/git/trees/1a9f8c096b7fc6a60b74abe2eb87f5d4b7cc4058,20
59,Carson Sievert,2016-07-06T20:01:25Z,https://api.github.com/repos/plotly/plotly.R/git/trees/4ab6dec57cf8a87d62a3d422b63f2483e2eab748,20
60,Carson Sievert,2016-06-29T23:22:05Z,https://api.github.com/repos/plotly/plotly.R/git/trees/5028e8ba531c321c2bbfc3fda821ebf5b23dee2b,20
61,Carson Sievert,2016-06-28T18:25:40Z,https://api.github.com/repos/plotly/plotly.R/git/trees/655dbd62f2f1bf35d34adfda9c2ad83bdf5cadd1,20
62,Carson Sievert,2016-06-26T20:15:41Z,https://api.github.com/repos/plotly/plotly.R/git/trees/1529ff3134f1b99eba74c6130b3265f7212f617d,20
63,Carson Sievert,2016-06-24T16:41:26Z,https://api.github.com/repos/plotly/plotly.R/git/trees/d95c48a7532d10ca2c80712af2d1b2ca8248bbe1,20
64,Carson Sievert,2016-06-24T15:02:16Z,https://api.github.com/repos/plotly/plotly.R/git/trees/86da20b4ac939e82ac362ace8445aa28a2a9c68c,20
65,Carson Sievert,2016-06-23T17:02:30Z,https://api.github.com/repos/plotly/plotly.R/git/trees/d37b2fd1ca2111da710adfc1bde06a51bd0f4181,20
66,Carson Sievert,2016-06-23T16:33:11Z,https://api.github.com/repos/plotly/plotly.R/git/trees/4930bc0b3094badce7f0c4276a5d4e23353cea4a,20
67,Carson Sievert,2016-06-23T15:20:44Z,https://api.github.com/repos/plotly/plotly.R/git/trees/62e9bfe7887bd60ebfdf714170939fabf23d6eb8,20
68,Carson Sievert,2016-06-23T02:19:17Z,https://api.github.com/repos/plotly/plotly.R/git/trees/e87a82d954b4ee634ec6356572f697db52ff35eb,20
69,Carson Sievert,2016-06-22T22:12:18Z,https://api.github.com/repos/plotly/plotly.R/git/trees/17abf97b1c713e9f866f5b97a1ff128654ed4734,20
70,Carson Sievert,2016-06-22T21:41:03Z,https://api.github.com/repos/plotly/plotly.R/git/trees/c98e73cbc6e2c224f54dd3b4854f9b372a2d5690,20
71,Carson Sievert,2016-06-22T18:14:01Z,https://api.github.com/repos/plotly/plotly.R/git/trees/19af92bf44ef209aa77075542b4fc2fc59f0a46a,20
72,Carson Sievert,2016-06-22T17:20:46Z,https://api.github.com/repos/plotly/plotly.R/git/trees/ce14b89a742f66149927031700d51c8db8aa5081,20
73,Carson Sievert,2016-06-22T17:16:42Z,https://api.github.com/repos/plotly/plotly.R/git/trees/1a52b4094ce8da09a64bfac20a217c63fb18672f,20
74,Carson Sievert,2016-06-22T16:45:57Z,https://api.github.com/repos/plotly/plotly.R/git/trees/3abefc0f49dd24e5f9e481360e8a1681960098fc,20
75,Carson Sievert,2016-06-22T16:01:51Z,https://api.github.com/repos/plotly/plotly.R/git/trees/67ba80d66d206ec44a498543be6f24886b92ce9d,20
76,Carson Sievert,2016-06-22T04:18:07Z,https://api.github.com/repos/plotly/plotly.R/git/trees/8bdd7f62d44875c53f8fa9d258a9c0fc9878812b,20
77,Carson Sievert,2016-06-22T03:57:07Z,https://api.github.com/repos/plotly/plotly.R/git/trees/68251f0de522924b759f07e50a8cf53e585adc97,20
78,Carson Sievert,2016-06-22T02:36:50Z,https://api.github.com/repos/plotly/plotly.R/git/trees/52a2b0bffe9ffeaf926651b54278bcf9fe2772b9,20
79,Carson Sievert,2016-06-22T02:27:32Z,https://api.github.com/repos/plotly/plotly.R/git/trees/65b741cc761c4c884e6d3cf7ec59434ebf94f51d,20
80,Carson Sievert,2016-06-22T02:01:03Z,https://api.github.com/repos/plotly/plotly.R/git/trees/aea969065f1f27def50b912b03468baa5a6817d6,20
81,Carson Sievert,2016-06-21T21:13:45Z,https://api.github.com/repos/plotly/plotly.R/git/trees/d2f285893f678c34885e11ec242b23b29a9f1583,20
82,Carson Sievert,2016-06-21T20:56:06Z,https://api.github.com/repos/plotly/plotly.R/git/trees/7924658b0962eafac7b9af8ed47edc7f9326975b,20
83,Carson Sievert,2016-06-21T20:19:50Z,https://api.github.com/repos/plotly/plotly.R/git/trees/213e6a0e3b8661b09e7be735f0dacf83763edbeb,20
84,Carson Sievert,2016-06-21T19:54:48Z,https://api.github.com/repos/plotly/plotly.R/git/trees/e474f6b7de74d516c5505a87d6e4941478751558,20
85,Carson Sievert,2016-06-21T18:58:58Z,https://api.github.com/repos/plotly/plotly.R/git/trees/1be4623f918ffc39c627d317bc9d59eae54d43fe,20
86,Carson Sievert,2016-06-21T03:49:48Z,https://api.github.com/repos/plotly/plotly.R/git/trees/66349ea34d45fb4ff6e9180673cb2390d474a864,20
87,Carson Sievert,2016-06-21T02:40:51Z,https://api.github.com/repos/plotly/plotly.R/git/trees/f15d79fa96e87cb6e4f0f32e14cf5c3815612efa,20
88,Carson Sievert,2016-06-21T02:21:33Z,https://api.github.com/repos/plotly/plotly.R/git/trees/3e7f57d5e6b5dfbbcc8a5c80b9a8b5ca0db9e13f,20
89,Carson Sievert,2016-06-21T02:05:26Z,https://api.github.com/repos/plotly/plotly.R/git/trees/c97db5ac18e9dea1d4604674b68a7fa12b0b51e1,20
90,Carson Sievert,2016-06-20T22:31:53Z,https://api.github.com/repos/plotly/plotly.R/git/trees/31f3da9008efc9bd36d3f58b579b0189bd1ecada,20
91,Carson Sievert,2016-06-20T21:10:51Z,https://api.github.com/repos/plotly/plotly.R/git/trees/6283b0fec6c6f9c80eabbac1c4bd3417242bd50f,20
92,Carson Sievert,2016-06-20T20:47:03Z,https://api.github.com/repos/plotly/plotly.R/git/trees/49835357d09a8857387071c356e0c5315968c4d4,20
93,Carson Sievert,2016-06-20T20:17:03Z,https://api.github.com/repos/plotly/plotly.R/git/trees/aa578c73a644a0cee418c54a0a6ca31366d60154,20
94,Carson Sievert,2016-06-20T19:55:27Z,https://api.github.com/repos/plotly/plotly.R/git/trees/09f4b833bb62b04ac641ecbfdbbaad10fb066347,20
95,Carson Sievert,2016-06-20T19:20:39Z,https://api.github.com/repos/plotly/plotly.R/git/trees/ff5dd7ef6cca8d5d6fc0cca7147c7599b517b0c0,20
96,Carson Sievert,2016-06-20T19:01:32Z,https://api.github.com/repos/plotly/plotly.R/git/trees/2e5da34941ba029147f91306530bf7f798e61ccd,20
97,Carson Sievert,2016-06-20T18:47:58Z,https://api.github.com/repos/plotly/plotly.R/git/trees/e27a74ec852de0597bc1ef23ded532d3b93f9c3c,20
98,Carson Sievert,2016-06-20T18:13:43Z,https://api.github.com/repos/plotly/plotly.R/git/trees/b0f9ec6fd048ccd27e89f5de4469451254a70b08,20
99,Carson Sievert,2016-06-20T18:12:15Z,https://api.github.com/repos/plotly/plotly.R/git/trees/396e3f0cafc46a6b6fbda4ad82fdf2f8b254dc7a,20
0,Carson Sievert,2016-06-20T18:11:54Z,https://api.github.com/repos/plotly/plotly.R/git/trees/92dd6e84d6a56f25ac30134bcae4dad8ec48328a,21
1,Carson Sievert,2016-06-20T15:04:04Z,https://api.github.com/repos/plotly/plotly.R/git/trees/e93fc2ac114c1320b67d2fa48b1ff2200ffd8005,21
2,Carson Sievert,2016-06-20T13:40:44Z,https://api.github.com/repos/plotly/plotly.R/git/trees/f14e2b04a1141d22cb7e19230fa7c486c022790d,21
3,Carson Sievert,2016-06-17T20:19:16Z,https://api.github.com/repos/plotly/plotly.R/git/trees/eebf949443a12404416555d377e540e8a8f897a7,21
4,Carson Sievert,2016-06-17T20:18:34Z,https://api.github.com/repos/plotly/plotly.R/git/trees/c0b6d3986459f3dffe7c86858b7e4acfd03e10a7,21
5,Carson Sievert,2016-06-17T18:02:02Z,https://api.github.com/repos/plotly/plotly.R/git/trees/542e19bbc66390223d0cf8fc1f9913ceabb7e60f,21
6,Carson Sievert,2016-06-17T17:57:26Z,https://api.github.com/repos/plotly/plotly.R/git/trees/a12a9ab10b10591f91b968ef0baa6882e53a5cf5,21
7,Carson Sievert,2016-06-17T17:56:52Z,https://api.github.com/repos/plotly/plotly.R/git/trees/eeb31855b5ebbb47f5bbdbeb36520b046bee8db9,21
8,Carson Sievert,2016-06-17T17:02:05Z,https://api.github.com/repos/plotly/plotly.R/git/trees/078f2fe21ee2510cecf8ebb7bb2933bf4d7b972f,21
9,Carson Sievert,2016-06-16T21:34:01Z,https://api.github.com/repos/plotly/plotly.R/git/trees/2f4b1b2112bee3ef3cb7befdfda413b609135e3f,21
10,Carson Sievert,2016-06-16T21:27:27Z,https://api.github.com/repos/plotly/plotly.R/git/trees/12a04bfcb1dbd7a03ba09a1d0e6382141549a738,21
11,Carson Sievert,2016-06-16T21:26:08Z,https://api.github.com/repos/plotly/plotly.R/git/trees/0353dfb2900c2125bbec0dc77c646f3c4b5197d3,21
12,Carson Sievert,2016-06-16T21:25:25Z,https://api.github.com/repos/plotly/plotly.R/git/trees/43b3e23edf973363ae7c697531cd0d61329cf99d,21
13,Joe Cheng,2016-06-16T00:28:24Z,https://api.github.com/repos/plotly/plotly.R/git/trees/1e0ef22b3215be4f8eccec5b32431c1b969e3de8,21
14,Carson Sievert,2016-06-15T20:32:11Z,https://api.github.com/repos/plotly/plotly.R/git/trees/4af07ee67d66a2a3752620ef9bae038e561559e9,21
15,Carson Sievert,2016-06-15T16:35:23Z,https://api.github.com/repos/plotly/plotly.R/git/trees/f8bda4c1c0d2ab1b3d1507f4842fb976550eb10c,21
16,Carson Sievert,2016-06-10T20:26:22Z,https://api.github.com/repos/plotly/plotly.R/git/trees/0ee7447a603a9fc754a63bf6e1988dd9956e14cc,21
17,Carson Sievert,2016-06-10T06:14:18Z,https://api.github.com/repos/plotly/plotly.R/git/trees/7b95def861715e53e3315ff2fe3aa255e6b68bd1,21
18,Carson Sievert,2016-06-10T00:08:47Z,https://api.github.com/repos/plotly/plotly.R/git/trees/91fdf9af374bbdd28b0c93625a267c80920890c2,21
19,Carson Sievert,2016-06-10T00:03:06Z,https://api.github.com/repos/plotly/plotly.R/git/trees/e1f39a00447c0917c6813e5cc78c11cb0144b748,21
20,Carson Sievert,2016-06-09T23:29:19Z,https://api.github.com/repos/plotly/plotly.R/git/trees/475e1f14773ff4470b7b493bab8e1e5d38e5f894,21
21,Carson Sievert,2016-06-09T23:28:45Z,https://api.github.com/repos/plotly/plotly.R/git/trees/475902b8b53622535cf35b68572442dba54513c8,21
22,Carson Sievert,2016-06-09T20:48:11Z,https://api.github.com/repos/plotly/plotly.R/git/trees/a4e7354b6fa5560c04a4d88a443e73d5c4211bec,21
23,GitHub,2016-06-09T20:46:03Z,https://api.github.com/repos/plotly/plotly.R/git/trees/4cf27d3e81dead59ac6255148b754148752da5bc,21
24,Carson Sievert,2016-06-09T20:41:37Z,https://api.github.com/repos/plotly/plotly.R/git/trees/d88e365ed88e1a264382b872a9131b78ee1f0a9d,21
25,Alexey Stukalov,2016-06-03T11:52:45Z,https://api.github.com/repos/plotly/plotly.R/git/trees/4cf27d3e81dead59ac6255148b754148752da5bc,21
26,Joe Cheng,2016-06-01T23:19:07Z,https://api.github.com/repos/plotly/plotly.R/git/trees/18df16e179c00afb11e35a86fc3236d1e4d65cac,21
27,Joe Cheng,2016-06-01T22:24:16Z,https://api.github.com/repos/plotly/plotly.R/git/trees/3a4b722d2026bb38d1cfe2d60be749055a203d59,21
28,Carson Sievert,2016-06-01T03:23:30Z,https://api.github.com/repos/plotly/plotly.R/git/trees/07b9fc3e50e3878b61bb65bc32cb7fdb4031f905,21
29,Carson Sievert,2016-06-01T01:24:37Z,https://api.github.com/repos/plotly/plotly.R/git/trees/d6bd51dafebc1cfd7675555b29acccc4290e65d2,21
30,Carson Sievert,2016-05-31T04:39:26Z,https://api.github.com/repos/plotly/plotly.R/git/trees/a392b1d3141b5337a3d033fd6c3abbcc95a20331,21
31,Carson Sievert,2016-05-31T04:34:37Z,https://api.github.com/repos/plotly/plotly.R/git/trees/a1051cf4b9a16e4d49bffef320f72c484ecd8535,21
32,Carson,2016-05-31T04:30:44Z,https://api.github.com/repos/plotly/plotly.R/git/trees/5e337d2f5042b9ea102c1904b5514111257988f1,21
33,Carson Sievert,2016-05-31T04:27:58Z,https://api.github.com/repos/plotly/plotly.R/git/trees/708f3d020d3d202be4a128e1ea97edcaa514f71d,21
34,nikolai,2016-05-30T16:42:44Z,https://api.github.com/repos/plotly/plotly.R/git/trees/5e337d2f5042b9ea102c1904b5514111257988f1,21
35,Carson Sievert,2016-05-27T07:17:57Z,https://api.github.com/repos/plotly/plotly.R/git/trees/f0bc645abcb902e6eb98c92f068ec48393272cb2,21
36,Carson Sievert,2016-05-27T06:54:19Z,https://api.github.com/repos/plotly/plotly.R/git/trees/afada629893e9514c14980342373de9ca9bce2d1,21
37,Carson Sievert,2016-05-27T01:36:14Z,https://api.github.com/repos/plotly/plotly.R/git/trees/fa2b19a2b33ea64f22f8923fde73a6382871e0f8,21
38,Carson Sievert,2016-05-27T01:13:27Z,https://api.github.com/repos/plotly/plotly.R/git/trees/542c8fe4bc7a839e6641730ec87c2044e96fa37c,21
39,Carson Sievert,2016-05-26T09:11:23Z,https://api.github.com/repos/plotly/plotly.R/git/trees/eb67ec7971ee4efda1f3fbe9856dbb4c32edc797,21
40,Carson Sievert,2016-05-26T06:46:39Z,https://api.github.com/repos/plotly/plotly.R/git/trees/b65bb5c4133d1e75cc5b2681ddb2a9dc349da46f,21
41,Carson,2016-05-24T13:39:34Z,https://api.github.com/repos/plotly/plotly.R/git/trees/6ba51f7f97e43ff0568dc7a30672bde1c0586692,21
42,McClelland Kemp,2016-05-24T13:28:55Z,https://api.github.com/repos/plotly/plotly.R/git/trees/6ba51f7f97e43ff0568dc7a30672bde1c0586692,21
43,McClelland Kemp,2016-05-24T13:25:57Z,https://api.github.com/repos/plotly/plotly.R/git/trees/7189017abc2e0a9f7ec223c5be58931427257f14,21
44,Carson Sievert,2016-05-24T11:30:08Z,https://api.github.com/repos/plotly/plotly.R/git/trees/62c160c1af13037ce8ef1915eba62c63ddd98d59,21
45,Carson,2016-05-24T11:26:32Z,https://api.github.com/repos/plotly/plotly.R/git/trees/0aa470ca46ff5ed5a96f575d4d603eaa89a9daa6,21
46,Tal Galili,2016-05-24T09:08:05Z,https://api.github.com/repos/plotly/plotly.R/git/trees/dfab63d6abd94107c6667e1c272f2d3f4e914764,21
47,Tal Galili,2016-05-24T09:07:32Z,https://api.github.com/repos/plotly/plotly.R/git/trees/f29c69f7eef2b78d143f1ef4511a54d89a11afe5,21
48,Carson Sievert,2016-05-24T04:20:30Z,https://api.github.com/repos/plotly/plotly.R/git/trees/e19bb52c57e4e547381c575d7a985383bb6e443e,21
49,Carson Sievert,2016-05-24T04:19:29Z,https://api.github.com/repos/plotly/plotly.R/git/trees/df58eda82c63f7cc03c0f64b3b7a29554ac2eac9,21
50,Tal Galili,2016-05-23T20:59:10Z,https://api.github.com/repos/plotly/plotly.R/git/trees/ba2694fb8c9a8ebcf6d5f85a94bb9bc141e4c332,21
51,Carson Sievert,2016-05-23T08:49:32Z,https://api.github.com/repos/plotly/plotly.R/git/trees/401136f0c78ac2c75f1b78508986f4576245b9c5,21
52,Carson Sievert,2016-05-23T08:49:12Z,https://api.github.com/repos/plotly/plotly.R/git/trees/d4f2f68db03384bcdbac1d11e3d01384014f27a3,21
53,Carson Sievert,2016-05-23T04:28:06Z,https://api.github.com/repos/plotly/plotly.R/git/trees/10cd6adf7549efd1f2a2b7f4dca90068bb11b922,21
54,Carson Sievert,2016-05-23T04:12:11Z,https://api.github.com/repos/plotly/plotly.R/git/trees/2e7c67deac0d2c7bb5818c349ffb3c992049f424,21
55,Carson Sievert,2016-05-23T04:05:34Z,https://api.github.com/repos/plotly/plotly.R/git/trees/b58238c5e5db56e05cf1062dc70115e730ef2280,21
56,Carson Sievert,2016-05-23T00:43:56Z,https://api.github.com/repos/plotly/plotly.R/git/trees/82a6d270392c5e00b0aaff941a1a0a2cc25adb8d,21
57,Carson Sievert,2016-05-18T01:28:34Z,https://api.github.com/repos/plotly/plotly.R/git/trees/f8a0bab85b5c3916621f2706759e650844d8d12c,21
58,Carson Sievert,2016-05-16T06:04:41Z,https://api.github.com/repos/plotly/plotly.R/git/trees/e09dc4e954581e114afb6eedc2ce2ea50d843b1c,21
59,Carson Sievert,2016-05-16T06:04:04Z,https://api.github.com/repos/plotly/plotly.R/git/trees/8294b76ed62096ed13e17d621f5eac1645f4644f,21
60,Carson,2016-05-16T05:20:24Z,https://api.github.com/repos/plotly/plotly.R/git/trees/c84500268e3bd79b463f29897c1c384e96ad6315,21
61,Carson Sievert,2016-05-16T05:12:42Z,https://api.github.com/repos/plotly/plotly.R/git/trees/c84500268e3bd79b463f29897c1c384e96ad6315,21
62,Carson Sievert,2016-05-16T05:01:58Z,https://api.github.com/repos/plotly/plotly.R/git/trees/8f4be64f0d48b3a9c98dbb9391dbedae31784d90,21
63,Carson Sievert,2016-05-16T05:01:44Z,https://api.github.com/repos/plotly/plotly.R/git/trees/cf65b5395fd57596697290aacfff7bba9a2e43df,21
64,Carson Sievert,2016-05-16T05:01:26Z,https://api.github.com/repos/plotly/plotly.R/git/trees/f22658cd32a4a6d137de1cb423a3ac6fe9fafb82,21
65,Carson Sievert,2016-05-16T03:19:10Z,https://api.github.com/repos/plotly/plotly.R/git/trees/240b830093571009bdabf5f6305bddf504376e34,21
66,Carson Sievert,2016-05-16T02:52:48Z,https://api.github.com/repos/plotly/plotly.R/git/trees/55c337c0b40aba6ca43605964ea662ce17ef49d9,21
67,Carson Sievert,2016-05-16T02:52:14Z,https://api.github.com/repos/plotly/plotly.R/git/trees/580f09dd04e990393e26962453e0778144f53801,21
68,Carson Sievert,2016-05-16T02:51:37Z,https://api.github.com/repos/plotly/plotly.R/git/trees/ce54c11dd59be53152cd590f0c4c5714ebde0eba,21
69,Carson Sievert,2016-05-14T06:32:52Z,https://api.github.com/repos/plotly/plotly.R/git/trees/f531825531b28575cbcd7a9343af525408768b4f,21
70,Carson Sievert,2016-05-14T04:57:41Z,https://api.github.com/repos/plotly/plotly.R/git/trees/64684dafcce44de1c7e36dffc0b0f5586aa2d5db,21
71,Carson Sievert,2016-05-14T01:52:18Z,https://api.github.com/repos/plotly/plotly.R/git/trees/4314ea217922f32189df2f3f2b34904d9e998a67,21
72,Carson Sievert,2016-05-13T07:09:18Z,https://api.github.com/repos/plotly/plotly.R/git/trees/cca8961e7de85e3a3f0e2f8efe0968626e46847b,21
73,Carson Sievert,2016-05-13T04:50:54Z,https://api.github.com/repos/plotly/plotly.R/git/trees/66fee5df44f23503279848e8069e184b67beddeb,21
74,Carson Sievert,2016-05-13T04:50:35Z,https://api.github.com/repos/plotly/plotly.R/git/trees/9c4e8cf77186e0cbcf4e056d7e6f1c890dbbc279,21
75,Carson Sievert,2016-05-13T02:08:39Z,https://api.github.com/repos/plotly/plotly.R/git/trees/756064c0c61f1333e18a3981d2b820c26d380abc,21
76,Carson Sievert,2016-05-12T10:21:28Z,https://api.github.com/repos/plotly/plotly.R/git/trees/f9515a30bfcb4df270397c55f5c510d15ad5a967,21
77,Carson Sievert,2016-05-12T10:19:56Z,https://api.github.com/repos/plotly/plotly.R/git/trees/44e1c8544e58fb8a6cd5b103f2133bb9f1b81c34,21
78,Carson Sievert,2016-05-12T06:45:31Z,https://api.github.com/repos/plotly/plotly.R/git/trees/c1180995a3a606a11ad21dc4e36279ff54b1b7e8,21
79,Carson Sievert,2016-05-12T06:44:54Z,https://api.github.com/repos/plotly/plotly.R/git/trees/8e2fa1214f824230108e4fbbf4eff685fb9249dc,21
80,Carson Sievert,2016-05-12T06:18:54Z,https://api.github.com/repos/plotly/plotly.R/git/trees/cb820d16add1718415648a18acaba0b34655205e,21
81,Carson Sievert,2016-05-12T04:50:00Z,https://api.github.com/repos/plotly/plotly.R/git/trees/59799c6a99c54f8b129a5d6880db79ca18aab751,21
82,Carson Sievert,2016-05-12T04:49:48Z,https://api.github.com/repos/plotly/plotly.R/git/trees/30913d30f924a4c6747b921d8f7d7e216be5c4fa,21
83,Carson,2016-05-12T00:02:55Z,https://api.github.com/repos/plotly/plotly.R/git/trees/910fe7199e4357c5a1e6ddfb4e3ba865e7f52317,21
84,Joe Cheng,2016-05-09T16:03:35Z,https://api.github.com/repos/plotly/plotly.R/git/trees/fd3099b2ae7125c7b78ab35150177983f24b6fcc,21
